,Composition,Space Groups,Replicates,Error Code,Filename,Prototype
1878,DyNiSb,['F-43m'],3,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_2_CollCode53368.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_54_CollCode198273.cif']]",[['MgAgAs']]
1879,DyAgPb,"['P63/mmc', 'P63mc']",2,5,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_40_CollCode57357.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_25_CollCode107106.cif']]","[['CaIn2'], ['LiGaGe']]"
1880,USiSe,['I4/mmm'],2,0,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_9.zip_CollCode651868.cif']],[['UGeTe']]
1881,LiHO,['P4/nmmS'],4,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_19_CollCode27543.cif']],[['LiOH']]
1882,CeZnTl,['P63/mmc'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_90_CollCode622301.cif']],[['BeZrSi']]
1883,YPtP,['P-6m2'],2,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_2_CollCode77779.cif']],[['LiBaSi']]
1884,SrPtAs,['P63/mmc'],2,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_40_CollCode59187.cif']],[['BeZrSi']]
1885,DyScSb,['P4/nmmZ'],2,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_77_CollCode421440.cif']],[['Cu2Sb']]
1886,OsPSe,['P121/c1'],2,0,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_6.zip_CollCode647716.cif']],[['FeAsS#CoSb2']]
1887,SrAgP,['P63/mmc'],3,3,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_0.zip_CollCode52596.cif']],[['BeZrSi']]
1888,SmFeCo,['Fd-3mS'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_61_CollCode108281.cif']],[['Laves(cub)#MgCu2']]
1889,AmOCl,['P4/nmmS'],2,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_17_CollCode26584.cif']],[['PbClF']]
1890,HoFeCo,['Fd-3mS'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_20_CollCode102389.cif']],[['Laves(cub)#MgCu2']]
1891,TiTeSe,['P-3m1'],4,3,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_49_CollCode652000.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_6_CollCode15544.cif', 'COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_3.zip_CollCode15544.cif']]",[['CdI2(hP3)']]
1892,CoRhAs,['Pnma'],2,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_79_CollCode43896.cif']],[[None]]
1893,LaCuSn,"['P6/mmm', 'P63/mmc']",2,5,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_39_CollCode103039.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_69_CollCode416545.cif']]","[['Ag2Nd'], ['BeZrSi']]"
1894,TbPdGa,['Pnma'],2,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_18_CollCode635087.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_10_CollCode54586.cif']]",[['TiNiSi']]
1895,CrAlGe,['FdddS'],2,1,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_7_CollCode57657.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_54_CollCode259143.cif']]","[['TiSi2', None]]"
1896,SmCuIn,['P-62m'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_5_CollCode628131.cif']],[['ZrNiAl']]
1897,BeTaB,['P6/mmm'],2,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_79_CollCode44135.cif']],[['AlB2']]
1898,CePdSn,"['P-62m', 'Pna21', 'Pnma']",4,5,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_69_CollCode416969.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_40_CollCode106418.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_69_CollCode416970.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_18_CollCode102254.cif']]","[['ZrNiAl'], ['CaPdSn'], ['TiNiSi']]"
1899,YbGaGe,['P63/mmc'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_20_CollCode152569.cif']],[['YPtAs']]
1900,LuAgPb,['P-62m'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_25_CollCode107278.cif']],[['ZrNiAl']]
1901,TiRuP,['P-62m'],2,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_2_CollCode77792.cif']],[['ZrNiAl']]
1902,HoNiP,['P63/mmc'],2,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_28_CollCode639495.cif']],[['YPtAs']]
1903,NaSrAs,['P-62m'],2,3,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_12.zip_CollCode402448.cif']],[['ZrNiAl']]
1904,EuCuP,['P63/mmc'],2,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_85_CollCode53253.cif']],[['BeZrSi']]
1905,YbPtSb,['F-43m'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_2_CollCode77953.cif']],[['MgAgAs']]
1906,YAgPb,['P-62m'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_25_CollCode107275.cif']],[['ZrNiAl']]
1907,LaAgIn,['Imm2'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_45_CollCode433055.cif']],[['AuEuGe']]
1908,EuIBr,['Pnma'],2,0,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_3.zip_CollCode59885.cif']],[['PbCl2']]
1909,IrPdB,['Fdd2'],2,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_56_CollCode75030.cif']],[['CuIrB']]
1910,NbCuAl,['P63/mmc'],5,3,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_74_CollCode607032.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_74_CollCode607031.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_35_CollCode197160.cif']]",[['MgZn2']]
1911,KAuS,['Cmcm'],2,0,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_12.zip_CollCode202178.cif']],[['RbAuS']]
1912,CeAgGa,"['Imma', 'P11m', 'Pma2', 'Pmna']",4,2,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_58_CollCode183398.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_58_CollCode183401.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_58_CollCode183400.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_58_CollCode183399.cif']]","[['KHg2'], [None], [None], [None]]"
1913,VSiGe,['P6222'],2,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_24_CollCode637915.cif']],[['CrSi2']]
1914,CoNiAs,['P-62m'],2,3,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_2.zip_CollCode610094.cif']],[['ZrNiAl']]
1915,EuAgAs,['P63/mmc'],2,3,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_7.zip_CollCode24365.cif']],[['BeZrSi']]
1916,ErPdTl,['P-62m'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_22_CollCode103286.cif']],[['InMg2']]
1917,SmFeCu,['P63/mmc'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_4_CollCode627375.cif']],[['MgZn2']]
1918,HfPdAl,['P63/mmc'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_76_CollCode608135.cif']],[['MgZn2']]
1919,YCoNi,['Fd-3mS'],2,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_21_CollCode102598.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_43_CollCode647092.cif']]",[['Laves(cub)#MgCu2']]
1920,HoCoSn,['Pnma'],2,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_24_CollCode106978.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_61_CollCode108173.cif']]",[['TiNiSi']]
1921,BaAuAl,['P213'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_42_CollCode432121.cif']],[[None]]
1922,PrPtSi,['I41md'],2,0,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_7.zip_CollCode649209.cif']],[['LaPtSi']]
1923,GdPtGe,['Pnma'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_20_CollCode635773.cif']],[['TiNiSi']]
1924,ZrPdSi,['Pnma'],2,0,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_7.zip_CollCode648895.cif']],[['TiNiSi']]
1925,PrPtSn,"['P-62m', 'Pnma']",2,5,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_71_CollCode416900.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_71_CollCode416898.cif']]","[['ZrNiAl'], ['TiNiSi']]"
1926,DyIrIn,['P-62m'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_30_CollCode414472.cif']],[['ZrNiAl']]
1927,CaAgBi,"['P63/mmc', 'P63mc']",2,5,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_57_CollCode659377.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_31_CollCode416283.cif']]","[['BeZrSi'], ['LiGaGe']]"
1928,URuSb,['P-62m'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_47_CollCode650597.cif']],[['ZrNiAl']]
1929,VNiSi,['Pnma'],2,0,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_8.zip_CollCode165254.cif']],[['TiNiSi']]
1930,PrPdCd,['P-62m'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_39_CollCode106366.cif']],[['ZrNiAl']]
1931,HfRhSi,['Pnma'],4,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_26_CollCode68790.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_27_CollCode638834.cif', 'COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_11.zip_CollCode638834.cif']]",[['TiNiSi']]
1932,ErSeI,['PmmnZ'],2,0,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_7.zip_CollCode50194.cif']],[['FeClO']]
1933,CaAuSn,"['Imm2', 'Pnma']",2,2,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_9_CollCode195943.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_77_CollCode408578.cif']]","[['AuEuGe'], [None]]"
1934,ZrNbSi,['P63/mmc'],2,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_40_CollCode645469.cif']],[['MgZn2']]
1935,PrOI,['P4/nmmS'],2,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_71_CollCode200047.cif']],[['PrOI']]
1936,YbNiSb,['F-43m'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_27_CollCode105332.cif']],[['MgAgAs']]
1937,SmZnGa,['P63/mmc'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_19_CollCode635443.cif']],[['BeZrSi']]
1938,TbNiGa,['Imma'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_23_CollCode103883.cif']],[['KHg2']]
1939,NdPtGa,['Pnma'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_17_CollCode634836.cif']],[['TiNiSi']]
1940,NdPdIn,['P-62m'],4,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_33_CollCode157627.cif']],[['ZrNiAl']]
1941,CeMgPd,['P-62m'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_60_CollCode412401.cif']],[['ZrNiAl']]
1942,FeSbTe,"['P121/c1', 'Pnnm']",6,2,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_15_CollCode633405.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_15_CollCode633404.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_15_CollCode633403.cif', 'COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_7.zip_CollCode633403.cif']]","[['FeAsS#CoSb2'], ['Marcasite#FeS2(oP6)']]"
1943,DyAsS,['P121/c1'],2,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_78_CollCode610385.cif']],[['CeAsS']]
1944,MgNiSb,['F-43m'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_81_CollCode44925.cif']],[['MgAgAs']]
1945,TbPtSi,['Pnma'],4,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_46_CollCode649625.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_87_CollCode90291.cif', 'COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_10.zip_CollCode90291.cif']]",[['TiNiSi']]
1946,ZrCoAl,['P63/mmc'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_74_CollCode606728.cif']],[['MgZn2']]
1947,TbRhSn,['P-62m'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_47_CollCode650391.cif']],[['ZrNiAl']]
1948,NdAuPb,['P63/mmc'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_80_CollCode612219.cif']],[['BeZrSi']]
1949,TiNiSb,['F-43m'],3,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_58_CollCode198418.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_42_CollCode646447.cif']]",[['MgAgAs']]
1950,TmPS,['Pnma'],2,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_45_CollCode648073.cif']],[['GdPS']]
1951,YbPdAs,['P-62m'],2,3,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_12.zip_CollCode71620.cif']],[['ZrNiAl']]
1952,UPdGe,['Pnma'],2,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_68_CollCode603105.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_69_CollCode189958.cif']]",[['TiNiSi']]
1953,CeSiGe,['I41/amdS'],2,0,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_10.zip_CollCode621285.cif']],[['ThSi2']]
1954,MgBeB,['Fm-3m'],2,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_56_CollCode181777.cif']],[['CaF2']]
1955,DyRhZn,['Pnma'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_74_CollCode419897.cif']],[['TiNiSi']]
1956,UAuSi,['P-6m2'],2,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_68_CollCode81907.cif']],[['LiBaSi']]
1957,PrScSb,['I4/mmm'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_84_CollCode427128.cif']],[['La2Sb']]
1958,TlOF,['I-43m'],2,0,[['COMPOSITION:MET:1:1 MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_1.zip_CollCode2843.cif']],[[None]]
1959,MgYAl,['P-62m'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_40_CollCode160908.cif']],[['ZrNiAl']]
1960,YMnCo,['Fd-3mS'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_69_CollCode603241.cif']],[['Laves(cub)#MgCu2']]
1961,ErAgGe,['P-62m'],2,3,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_80_CollCode86733.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_63_CollCode81558.cif']]",[['ZrNiAl']]
1962,ZrCuGa,['P63/mmc'],2,4,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_22_CollCode102946.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_5_CollCode627583.cif']]","[['CaIn2', 'InNi2#Co1.75Ge']]"
1963,ErMnAl,['Fd-3mS'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_40_CollCode57776.cif']],[['Laves(cub)#MgCu2']]
1964,PrCuIn,['P-62m'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_5_CollCode628048.cif']],[['ZrNiAl']]
1965,HoPtGe,['Pnma'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_22_CollCode636660.cif']],[['TiNiSi']]
1966,PtGeS,['Pca21'],2,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_24_CollCode637646.cif']],[['CoAsS']]
1967,HoMnFe,"['Fd-3mS', 'Fd-3mZ']",2,2,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_13_CollCode632321.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_23_CollCode103505.cif']]","[['Laves(cub)#MgCu2'], ['Laves(cub)#MgCu2']]"
1968,LuNiP,['P63/mmc'],2,3,[['COMPOSITION:MET:1:1 MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_1.zip_CollCode642455.cif']],[['YPtAs']]
1969,UCoGa,['P-62m'],2,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_65_CollCode600395.cif']],[['ZrNiAl']]
1970,DyPtGe,['Pnma'],2,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_8_CollCode629801.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_87_CollCode90294.cif']]",[['TiNiSi']]
1971,PrZnGa,['P63/mmc'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_18_CollCode635129.cif']],[['BeZrSi']]
1972,ErZnGa,"['P63/mmc', 'P63mc']",2,5,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_9_CollCode630581.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_36_CollCode261028.cif']]","[['BeZrSi'], ['LiGaGe']]"
1973,TiRhSn,['F-43m'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_28_CollCode105932.cif']],[['MgAgAs']]
1974,TbPtSn,"['P-62m', 'Pnma']",2,5,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_46_CollCode649683.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_16_CollCode417533.cif']]","[['ZrNiAl'], ['TiNiSi']]"
1975,BaPtSi,['P213'],2,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_71_CollCode604438.cif']],[['ZrSO']]
1976,CaCdPb,['P-62m'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_17_CollCode58877.cif']],[['ZrNiAl']]
1977,ZrPtAl,['P-62c'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_30_CollCode156266.cif']],[['Mg2Ga']]
1978,BiSeBr,['Pnam'],2,0,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_6.zip_CollCode76649.cif']],[['PbCl2']]
1979,MgYGa,['P-62m'],2,3,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_40_CollCode160909.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_31_CollCode240950.cif']]",[['ZrNiAl']]
1980,SmScSb,['I4/mmm'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_84_CollCode427129.cif']],[[None]]
1981,HoAgGe,['P-62m'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_80_CollCode86732.cif']],[['ZrNiAl']]
1982,NpIrSn,['P-62m'],2,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_26_CollCode107502.cif']],[['ZrNiAl']]
1983,TbRhZn,['Pnma'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_74_CollCode419896.cif']],[['TiNiSi']]
1984,GdAsS,['P121/c1'],2,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_78_CollCode610596.cif']],[['CeAsS']]
1985,YbPdGe,['Imm2'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_18_CollCode419136.cif']],[['HoPdGe']]
1986,CeMgSn,['Pnma'],3,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_57_CollCode182477.cif']],[['TiNiSi']]
1987,TbPdSn,['Pnma'],3,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_45_CollCode648933.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_10_CollCode54331.cif']]",[['TiNiSi']]
1988,SmPtSi,['I41md'],4,0,"[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_7.zip_CollCode649618.cif', 'COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_10.zip_CollCode190159.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_69_CollCode190159.cif']]",[['LaPtSi']]
1989,NdAuSn,"['P63/mmc', 'P63mc']",4,5,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_80_CollCode612224.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_29_CollCode155739.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_11_CollCode54998.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_29_CollCode155738.cif']]","[['BeZrSi', 'CaIn2'], ['LiGaGe']]"
1990,YIrGe,['Pnma'],2,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_85_CollCode427251.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_22_CollCode636761.cif']]",[['TiNiSi']]
1991,CaZnSn,"['P63/mmc', 'P63mc']",2,5,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_57_CollCode659612.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_39_CollCode106358.cif']]","[['BeZrSi'], ['LiGaGe']]"
1992,NbPtSi,['Pnma'],2,0,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_10.zip_CollCode90433.cif']],[['TiNiSi']]
1993,FeAsSe,['P121/c1'],2,0,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_2.zip_CollCode610526.cif']],[['FeAsS#CoSb2']]
1994,CeMgPt,['P-62m'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_60_CollCode412400.cif']],[['ZrNiAl']]
1995,PrPdIn,['P-62m'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_33_CollCode157626.cif']],[['ZrNiAl']]
1996,WCoSi,['P63/mmc'],4,3,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_85_CollCode53087.cif', 'COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_4.zip_CollCode199203.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_80_CollCode199203.cif']]",[['MgZn2']]
1997,LaSCl,['Pbcm'],2,0,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_5.zip_CollCode196255.cif']],[[None]]
1998,NbRuAs,['Pnma'],2,0,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_12.zip_CollCode432020.cif']],[['TiNiSi']]
1999,LaRuGe,['P4/nmmZ'],2,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_68_CollCode602391.cif']],[['PbClF']]
2000,NdRuGe,['P4/nmmZ'],2,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_68_CollCode602385.cif']],[['PbClF']]
2001,LaZnAl,['Imma'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_76_CollCode608336.cif']],[['KHg2']]
2002,CaAuIn,['Pnma'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_77_CollCode408579.cif']],[['TiNiSi']]
2003,ErAlGe,['Cmcm'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_75_CollCode607405.cif']],[['YAlGe']]
2004,LuCoSn,['Pnma'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_67_CollCode601862.cif']],[['TiNiSi']]
2005,NaFeAs,['P4/nmmZ'],4,0,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_6.zip_CollCode163144.cif']],[['PbClF']]
2006,LiInSn,['F-43m'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_29_CollCode639905.cif']],[['MgAgAs']]
2007,UCrFe,['Fd-3mS'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_21_CollCode102764.cif']],[['Laves(cub)#MgCu2']]
2008,CrPtSb,['P213'],2,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_78_CollCode199076.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_3_CollCode626558.cif']]",[['ZrSO']]
2009,CrNiSi,['Pnma'],2,0,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_8.zip_CollCode165255.cif']],[['TiNiSi']]
2010,CeFeCu,['Fd-3mS'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_18_CollCode102130.cif']],[['Laves(cub)#MgCu2']]
2011,EuAuZn,['Pnma'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_20_CollCode420674.cif']],[['TiNiSi']]
2012,CeCoGe,['P4/nmmZ'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_39_CollCode106373.cif']],[['PbClF']]
2013,HfMnAl,['P63/mmc'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_76_CollCode608108.cif']],[['MgZn2']]
